"cuestionario_hogar_id","HV201","indice_riqueza"
"320508801",11,"2.pobre"
"320509301",71,"1.muy_pobre"
"320511101",12,"1.muy_pobre"
"320700301",11,"2.pobre"
"320700701",11,"3.medio"
"320704001",71,"2.pobre"
"320705301",71,"1.muy_pobre"
"320706201",11,"2.pobre"
"320710801",71,"3.medio"
"320713201",11,"2.pobre"
"320714801",71,"2.pobre"
"320716501",11,"2.pobre"
"321101001",71,"1.muy_pobre"
"321102801",11,"1.muy_pobre"
"321102901",71,"2.pobre"
"321104201",11,"1.muy_pobre"
"321105501",11,"1.muy_pobre"
"321106301",71,"3.medio"
"321109101",11,"1.muy_pobre"
"321109801",11,"1.muy_pobre"
"321111001",71,"2.pobre"
"321204501",71,"1.muy_pobre"
"321205401",71,"3.medio"
"321206301",71,"2.pobre"
"321206701",71,"2.pobre"
"321207601",71,"3.medio"
"321212601",11,"1.muy_pobre"
"321213001",71,"4.rico"
"321213901",11,"2.pobre"
"321214101",71,"4.rico"
"321304001",11,"2.pobre"
"321304801",11,"2.pobre"
"321305101",11,"1.muy_pobre"
"321305501",71,"2.pobre"
"321306401",71,"1.muy_pobre"
"321306501",96,"1.muy_pobre"
"321307201",71,"2.pobre"
"321307301",96,"2.pobre"
"321400301",71,"3.medio"
"321400401",11,"2.pobre"
"321400901",71,"2.pobre"
"321405001",71,"1.muy_pobre"
"321405701",11,"2.pobre"
"321407301",71,"1.muy_pobre"
"321407501",71,"2.pobre"
"321410901",71,"2.pobre"
"321411301",71,"3.medio"
"321413401",71,"1.muy_pobre"
"321500901",71,"2.pobre"
"321501201",71,"2.pobre"
"321508201",11,"2.pobre"
"321509201",11,"1.muy_pobre"
"321509901",11,"2.pobre"
"321510701",71,"1.muy_pobre"
"321510801",71,"1.muy_pobre"
"321514101",71,"2.pobre"
"321515301",71,"2.pobre"
"321600501",71,"1.muy_pobre"
"321601601",71,"2.pobre"
"321603801",71,"4.rico"
"321605501",71,"1.muy_pobre"
"321605901",71,"2.pobre"
"321607601",71,"4.rico"
"321611401",71,"4.rico"
"321611601",11,"2.pobre"
"321613001",71,"5.muy_rico"
"321615101",71,"2.pobre"
"321701401",71,"3.medio"
"321701801",71,"2.pobre"
"321702001",71,"2.pobre"
"321703101",71,"2.pobre"
"321703601",11,"2.pobre"
"321704001",11,"2.pobre"
"321705301",12,"1.muy_pobre"
"321706701",71,"1.muy_pobre"
"321706901",11,"2.pobre"
"321707401",11,"2.pobre"
"321803101",71,"2.pobre"
"321803401",71,"2.pobre"
"321803901",11,"2.pobre"
"321804101",11,"2.pobre"
"321804601",11,"4.rico"
"321808601",11,"2.pobre"
"321809801",71,"2.pobre"
"321810501",11,"1.muy_pobre"
"321813201",11,"1.muy_pobre"
"321900501",11,"1.muy_pobre"
"321901301",11,"2.pobre"
"321901901",11,"1.muy_pobre"
"321905201",11,"2.pobre"
"321906201",13,"1.muy_pobre"
"321907001",11,"1.muy_pobre"
"321908401",11,"1.muy_pobre"
"321909701",11,"2.pobre"
"321909901",11,"1.muy_pobre"
"322201901",96,"1.muy_pobre"
"322202001",11,"1.muy_pobre"
"322202101",71,"1.muy_pobre"
"322203001",11,"1.muy_pobre"
"322205001",71,"3.medio"
"322205201",71,"3.medio"
"322207601",71,"4.rico"
"322208501",71,"3.medio"
"322209901",71,"2.pobre"
"322300501",71,"2.pobre"
"322301501",11,"3.medio"
"322301701",11,"1.muy_pobre"
"322302201",11,"1.muy_pobre"
"322302601",12,"1.muy_pobre"
"322303601",11,"1.muy_pobre"
"322304201",11,"2.pobre"
"322305201",71,"1.muy_pobre"
"322306301",11,"3.medio"
"322307401",71,"2.pobre"
"322401401",11,"2.pobre"
"322401901",11,"1.muy_pobre"
"322402201",11,"1.muy_pobre"
"322403001",11,"3.medio"
"322403501",11,"1.muy_pobre"
"322404101",71,"2.pobre"
"322405201",71,"2.pobre"
"322407101",11,"1.muy_pobre"
"322407301",71,"3.medio"
"322502401",71,"2.pobre"
"322503901",71,"2.pobre"
"322505601",71,"2.pobre"
"322511101",71,"2.pobre"
"322511601",71,"4.rico"
"322512801",71,"1.muy_pobre"
"322513101",71,"3.medio"
"322514701",71,"2.pobre"
"322515601",71,"3.medio"
"322601901",11,"1.muy_pobre"
"322602401",71,"2.pobre"
"322603701",96,"1.muy_pobre"
"322603901",71,"2.pobre"
"322606501",71,"1.muy_pobre"
"322610701",71,"3.medio"
"322613701",71,"2.pobre"
"322613702",71,"2.pobre"
"322613801",71,"4.rico"
"322614101",71,"3.medio"
"322614102",71,"3.medio"
"322700401",11,"1.muy_pobre"
"322703401",71,"4.rico"
"322704101",71,"3.medio"
"322704201",11,"2.pobre"
"322706801",71,"1.muy_pobre"
"322712301",71,"3.medio"
"322712401",11,"2.pobre"
"322714401",71,"3.medio"
"322715101",71,"2.pobre"
"322717601",71,"2.pobre"
"322801401",71,"2.pobre"
"322804401",71,"3.medio"
"322804901",71,"3.medio"
"322805601",71,"2.pobre"
"322806501",71,"4.rico"
"322808301",71,"2.pobre"
"322810001",12,"1.muy_pobre"
"322810801",71,"2.pobre"
"322811101",71,"4.rico"
"322811501",71,"2.pobre"
"322900101",11,"1.muy_pobre"
"322900601",11,"2.pobre"
"322901001",71,"2.pobre"
"322901601",71,"2.pobre"
"322901701",11,"2.pobre"
"322902001",71,"3.medio"
"322906901",11,"3.medio"
"322907401",11,"2.pobre"
"322910201",11,"3.medio"
"322913801",71,"2.pobre"
"323001001",71,"2.pobre"
"323003101",71,"1.muy_pobre"
"323007001",71,"2.pobre"
"323007701",71,"2.pobre"
"323008001",11,"2.pobre"
"323009201",71,"2.pobre"
"323010801",71,"1.muy_pobre"
"323011701",71,"2.pobre"
"323012801",71,"3.medio"
"323100101",11,"2.pobre"
"323101301",11,"1.muy_pobre"
"323102101",11,"1.muy_pobre"
"323106001",71,"1.muy_pobre"
"323110501",71,"2.pobre"
"323111101",96,"1.muy_pobre"
"323111301",11,"2.pobre"
"323114101",71,"3.medio"
"323115201",71,"3.medio"
"323202601",71,"1.muy_pobre"
"323204401",71,"1.muy_pobre"
"323204801",71,"2.pobre"
"323205501",71,"2.pobre"
"323205801",71,"2.pobre"
"323206701",71,"2.pobre"
"323207801",11,"1.muy_pobre"
"323210201",11,"2.pobre"
"323213101",71,"2.pobre"
"323214901",96,"1.muy_pobre"
"323400301",11,"4.rico"
"323402401",71,"2.pobre"
"323403501",71,"2.pobre"
"323403601",11,"2.pobre"
"323405501",71,"3.medio"
"323406201",11,"2.pobre"
"323407401",71,"2.pobre"
"323408301",71,"2.pobre"
"323409601",71,"2.pobre"
"323601001",71,"4.rico"
"323603101",11,"3.medio"
"323603401",71,"1.muy_pobre"
"323605301",12,"2.pobre"
"323606801",71,"2.pobre"
"323607001",11,"1.muy_pobre"
"323607501",71,"3.medio"
"323607901",71,"3.medio"
"323611601",71,"3.medio"
"323612401",11,"1.muy_pobre"
"323900101",96,"1.muy_pobre"
"323902401",11,"2.pobre"
"323902901",11,"1.muy_pobre"
"323903701",11,"2.pobre"
"323904101",11,"1.muy_pobre"
"323904301",11,"2.pobre"
"323906701",11,"1.muy_pobre"
"323907001",11,"2.pobre"
"323909601",11,"1.muy_pobre"
"323910101",11,"1.muy_pobre"
"324000101",71,"2.pobre"
"324002001",71,"2.pobre"
"324003201",11,"2.pobre"
"324003301",11,"3.medio"
"324005501",11,"2.pobre"
"324007501",11,"2.pobre"
"324008201",11,"1.muy_pobre"
"324009101",11,"2.pobre"
"324200701",71,"1.muy_pobre"
"324201301",21,"1.muy_pobre"
"324201401",21,"2.pobre"
"324205801",71,"2.pobre"
"324209701",71,"1.muy_pobre"
"324211001",71,"4.rico"
"324211101",71,"2.pobre"
"324211601",11,"1.muy_pobre"
"324212301",96,"1.muy_pobre"
"324214901",71,"3.medio"
"324302901",71,"2.pobre"
"324303001",11,"2.pobre"
"324303101",11,"1.muy_pobre"
"324303301",11,"1.muy_pobre"
"324303401",11,"1.muy_pobre"
"324307201",71,"1.muy_pobre"
"324307301",71,"1.muy_pobre"
"324307401",11,"2.pobre"
"324307501",11,"1.muy_pobre"
"324307701",71,"1.muy_pobre"
"324307901",11,"1.muy_pobre"
"324308001",11,"1.muy_pobre"
"324308101",71,"2.pobre"
"324308201",11,"1.muy_pobre"
"324500401",11,"1.muy_pobre"
"324501101",11,"1.muy_pobre"
"324501201",11,"1.muy_pobre"
"324501301",11,"1.muy_pobre"
"324502701",11,"1.muy_pobre"
"324502801",11,"1.muy_pobre"
"324504401",11,"1.muy_pobre"
"324504701",11,"2.pobre"
"324504901",11,"1.muy_pobre"
"324505001",11,"1.muy_pobre"
"324505101",11,"1.muy_pobre"
"324505701",11,"1.muy_pobre"
"324506201",11,"1.muy_pobre"
"324507001",71,"2.pobre"
"324600101",43,"1.muy_pobre"
"324600201",43,"1.muy_pobre"
"324600301",43,"1.muy_pobre"
"324600501",43,"1.muy_pobre"
"324601301",43,"1.muy_pobre"
"324604201",43,"1.muy_pobre"
"324604301",43,"1.muy_pobre"
"324604401",43,"1.muy_pobre"
"324604501",43,"1.muy_pobre"
"324604601",43,"1.muy_pobre"
"324609801",43,"1.muy_pobre"
"324609901",96,"1.muy_pobre"
"324610001",96,"1.muy_pobre"
"324610101",11,"1.muy_pobre"
"324610201",11,"1.muy_pobre"
"324902501",11,"1.muy_pobre"
"324902601",11,"1.muy_pobre"
"324902701",11,"1.muy_pobre"
"324902801",11,"1.muy_pobre"
"324902901",11,"1.muy_pobre"
"324907901",11,"1.muy_pobre"
"324908201",11,"1.muy_pobre"
"324908501",11,"1.muy_pobre"
"324908601",96,"1.muy_pobre"
"324908701",11,"1.muy_pobre"
"324913201",11,"2.pobre"
"324913301",11,"1.muy_pobre"
"324913401",11,"1.muy_pobre"
"324913501",11,"2.pobre"
"325000101",43,"1.muy_pobre"
"325000201",43,"1.muy_pobre"
"325000301",43,"1.muy_pobre"
"325000401",43,"1.muy_pobre"
"325000501",43,"1.muy_pobre"
"325001801",43,"1.muy_pobre"
"325001901",51,"1.muy_pobre"
"325002001",43,"2.pobre"
"325002101",43,"1.muy_pobre"
"325002201",43,"1.muy_pobre"
"325003901",43,"1.muy_pobre"
"325004001",43,"1.muy_pobre"
"325004101",43,"1.muy_pobre"
"325004201",43,"1.muy_pobre"
"325004401",43,"1.muy_pobre"
"325100101",43,"1.muy_pobre"
"325100201",43,"1.muy_pobre"
"325100301",43,"1.muy_pobre"
"325100401",43,"1.muy_pobre"
"325104001",43,"1.muy_pobre"
"325104101",43,"1.muy_pobre"
"325104201",43,"1.muy_pobre"
"325104301",43,"1.muy_pobre"
"325104401",43,"1.muy_pobre"
"325109401",43,"1.muy_pobre"
"325109501",43,"1.muy_pobre"
"325109601",43,"1.muy_pobre"
"325109701",43,"1.muy_pobre"
"325109801",43,"1.muy_pobre"
"325200101",96,"1.muy_pobre"
"325201401",96,"1.muy_pobre"
"325202701",96,"1.muy_pobre"
"325202901",96,"1.muy_pobre"
"325203901",96,"1.muy_pobre"
"325204401",96,"1.muy_pobre"
"325204601",22,"1.muy_pobre"
"325205201",71,"2.pobre"
"325205301",21,"1.muy_pobre"
"325205801",96,"1.muy_pobre"
"325206701",11,"1.muy_pobre"
"325207301",96,"1.muy_pobre"
"325207901",71,"2.pobre"
"325208901",43,"1.muy_pobre"
"325400601",43,"1.muy_pobre"
"325400801",71,"1.muy_pobre"
"325400901",43,"1.muy_pobre"
"325401101",43,"1.muy_pobre"
"325401201",43,"1.muy_pobre"
"325403401",11,"1.muy_pobre"
"325403501",71,"2.pobre"
"325403601",71,"1.muy_pobre"
"325404401",71,"1.muy_pobre"
"325410301",11,"1.muy_pobre"
"325410401",11,"1.muy_pobre"
"325410501",11,"2.pobre"
"325410601",11,"2.pobre"
"325410701",11,"1.muy_pobre"
"325501001",11,"4.rico"
"325501401",11,"2.pobre"
"325502401",11,"3.medio"
"325505801",11,"4.rico"
"325505901",12,"2.pobre"
"325507301",11,"3.medio"
"325507701",11,"3.medio"
"325509501",11,"5.muy_rico"
"325511201",11,"2.pobre"
"325601601",11,"4.rico"
"325601801",11,"3.medio"
"325604101",11,"3.medio"
"325604201",11,"2.pobre"
"325606001",11,"4.rico"
"325606101",11,"5.muy_rico"
"325606701",12,"2.pobre"
"325607301",11,"5.muy_rico"
"325609301",11,"3.medio"
"325702401",11,"2.pobre"
"325704001",11,"2.pobre"
"325704201",12,"3.medio"
"325704701",11,"3.medio"
"325705901",12,"1.muy_pobre"
"325707501",11,"2.pobre"
"325707801",12,"2.pobre"
"325707901",11,"3.medio"
"325709901",11,"5.muy_rico"
"325800401",11,"2.pobre"
"325802701",11,"2.pobre"
"325804201",11,"2.pobre"
"325809601",11,"2.pobre"
"325810301",11,"2.pobre"
"325810401",11,"1.muy_pobre"
"325812701",96,"1.muy_pobre"
"325901501",12,"2.pobre"
"325901502",71,"2.pobre"
"325901503",12,"1.muy_pobre"
"325901504",12,"1.muy_pobre"
"325903001",11,"3.medio"
"325904101",11,"2.pobre"
"325904601",11,"3.medio"
"325905401",12,"2.pobre"
"325905801",71,"2.pobre"
"325906101",11,"3.medio"
"325907201",71,"3.medio"
"325907501",11,"3.medio"
"325907901",71,"3.medio"
"326001101",12,"1.muy_pobre"
"326003101",11,"2.pobre"
"326004201",71,"1.muy_pobre"
"326006601",11,"2.pobre"
"326007601",11,"2.pobre"
"326008101",11,"4.rico"
"326011001",11,"2.pobre"
"326014901",11,"4.rico"
"326017201",11,"3.medio"
"326101001",11,"3.medio"
"326102101",11,"2.pobre"
"326103201",71,"4.rico"
"326104201",11,"1.muy_pobre"
"326105401",11,"2.pobre"
"326105701",11,"2.pobre"
"326106201",11,"2.pobre"
"326108101",11,"2.pobre"
"326201901",11,"4.rico"
"326203301",11,"4.rico"
"326204401",11,"3.medio"
"326206401",11,"3.medio"
"326209701",11,"2.pobre"
"326210301",11,"2.pobre"
"326210401",11,"2.pobre"
"326210501",11,"3.medio"
"326300301",11,"2.pobre"
"326301401",11,"2.pobre"
"326303101",71,"3.medio"
"326303501",11,"3.medio"
"326304201",11,"3.medio"
"326307601",11,"1.muy_pobre"
"326308901",11,"2.pobre"
"326309101",11,"2.pobre"
"326309701",11,"2.pobre"
"326401601",11,"1.muy_pobre"
"326401701",11,"1.muy_pobre"
"326401801",11,"1.muy_pobre"
"326401901",11,"1.muy_pobre"
"326402001",11,"1.muy_pobre"
"326404601",11,"1.muy_pobre"
"326404701",11,"1.muy_pobre"
"326404901",11,"1.muy_pobre"
"326405001",11,"1.muy_pobre"
"326412301",96,"1.muy_pobre"
"326412401",11,"1.muy_pobre"
"326412501",11,"1.muy_pobre"
"326412601",96,"1.muy_pobre"
"326412701",96,"1.muy_pobre"
"326500201",43,"1.muy_pobre"
"326500301",43,"1.muy_pobre"
"326500401",43,"1.muy_pobre"
"326511501",11,"1.muy_pobre"
"326511601",11,"1.muy_pobre"
"326511701",11,"1.muy_pobre"
"326511801",11,"1.muy_pobre"
"326511901",11,"1.muy_pobre"
"326514501",11,"1.muy_pobre"
"326514601",11,"1.muy_pobre"
"326514701",11,"1.muy_pobre"
"326514801",11,"1.muy_pobre"
"326514901",11,"1.muy_pobre"
"326600101",43,"2.pobre"
"326600201",71,"1.muy_pobre"
"326600301",43,"1.muy_pobre"
"326600401",43,"1.muy_pobre"
"326600501",43,"1.muy_pobre"
"326602101",71,"2.pobre"
"326602201",43,"1.muy_pobre"
"326602301",43,"1.muy_pobre"
"326602401",43,"1.muy_pobre"
"326602501",43,"2.pobre"
"326608101",43,"1.muy_pobre"
"326608201",43,"1.muy_pobre"
"326608301",11,"1.muy_pobre"
"326608401",96,"1.muy_pobre"
"326608501",11,"1.muy_pobre"
"326700201",11,"1.muy_pobre"
"326700301",11,"1.muy_pobre"
"326700401",11,"1.muy_pobre"
"326700501",11,"1.muy_pobre"
"326700601",11,"1.muy_pobre"
"326702301",11,"1.muy_pobre"
"326702401",13,"1.muy_pobre"
"326702501",11,"1.muy_pobre"
"326702601",11,"1.muy_pobre"
"326702701",11,"1.muy_pobre"
"326705001",11,"1.muy_pobre"
"326705101",11,"1.muy_pobre"
"326705201",11,"1.muy_pobre"
"326705301",11,"1.muy_pobre"
"326705401",11,"1.muy_pobre"
"326801601",11,"1.muy_pobre"
"326801701",96,"1.muy_pobre"
"326801901",11,"1.muy_pobre"
"326802001",11,"1.muy_pobre"
"326802201",96,"1.muy_pobre"
"326804101",11,"1.muy_pobre"
"326804201",11,"1.muy_pobre"
"326804401",11,"1.muy_pobre"
"326804501",11,"1.muy_pobre"
"326810501",11,"1.muy_pobre"
"326810601",11,"1.muy_pobre"
"326810701",11,"1.muy_pobre"
"326810901",11,"1.muy_pobre"
"326811001",11,"1.muy_pobre"
"326900201",11,"2.pobre"
"326900301",11,"1.muy_pobre"
"326900401",11,"1.muy_pobre"
"326900601",11,"1.muy_pobre"
"326900901",11,"1.muy_pobre"
"326901001",11,"1.muy_pobre"
"326902301",11,"1.muy_pobre"
"326902401",11,"2.pobre"
"326903301",11,"1.muy_pobre"
"326904001",11,"1.muy_pobre"
"326904901",11,"2.pobre"
"326905201",11,"1.muy_pobre"
"326905701",11,"2.pobre"
"326905901",11,"3.medio"
"327001201",11,"2.pobre"
"327002601",11,"1.muy_pobre"
"327003701",11,"1.muy_pobre"
"327004001",11,"1.muy_pobre"
"327004201",11,"2.pobre"
"327004601",11,"1.muy_pobre"
"327006701",11,"1.muy_pobre"
"327007201",11,"1.muy_pobre"
"327007601",11,"1.muy_pobre"
"327008001",11,"1.muy_pobre"
"327100201",11,"1.muy_pobre"
"327100601",11,"1.muy_pobre"
"327101001",11,"1.muy_pobre"
"327101401",11,"1.muy_pobre"
"327101801",11,"2.pobre"
"327102201",11,"1.muy_pobre"
"327103001",11,"1.muy_pobre"
"327104201",11,"1.muy_pobre"
"327104401",11,"1.muy_pobre"
"327104601",11,"2.pobre"
"327105001",12,"1.muy_pobre"
"327106701",11,"1.muy_pobre"
"327109001",11,"1.muy_pobre"
"327109501",11,"1.muy_pobre"
"327109901",11,"1.muy_pobre"
"327200201",11,"1.muy_pobre"
"327201501",11,"2.pobre"
"327201801",11,"2.pobre"
"327202401",11,"1.muy_pobre"
"327203701",11,"2.pobre"
"327204801",11,"1.muy_pobre"
"327205801",11,"1.muy_pobre"
"327205901",11,"2.pobre"
"327206201",11,"1.muy_pobre"
"327207101",11,"2.pobre"
"327207301",11,"2.pobre"
"327210401",11,"2.pobre"
"327210901",11,"1.muy_pobre"
"327303001",11,"1.muy_pobre"
"327303101",11,"1.muy_pobre"
"327303201",12,"1.muy_pobre"
"327303601",11,"1.muy_pobre"
"327303701",11,"1.muy_pobre"
"327313001",11,"1.muy_pobre"
"327313101",11,"1.muy_pobre"
"327313201",11,"1.muy_pobre"
"327313301",11,"1.muy_pobre"
"327313401",11,"1.muy_pobre"
"327313501",12,"1.muy_pobre"
"327313601",11,"1.muy_pobre"
"327313701",11,"1.muy_pobre"
"327313801",11,"1.muy_pobre"
"327400101",11,"1.muy_pobre"
"327400201",11,"1.muy_pobre"
"327400301",11,"1.muy_pobre"
"327400501",11,"2.pobre"
"327402101",11,"2.pobre"
"327402201",11,"1.muy_pobre"
"327402301",11,"1.muy_pobre"
"327402401",11,"1.muy_pobre"
"327402501",11,"1.muy_pobre"
"327406801",11,"2.pobre"
"327406901",11,"1.muy_pobre"
"327407001",11,"2.pobre"
"327500101",11,"2.pobre"
"327500601",11,"3.medio"
"327501901",11,"4.rico"
"327504701",71,"3.medio"
"327505501",71,"5.muy_rico"
"327507701",11,"2.pobre"
"327508401",11,"4.rico"
"327509101",11,"5.muy_rico"
"327511301",11,"4.rico"
"327602501",71,"5.muy_rico"
"327603001",11,"4.rico"
"327604901",71,"5.muy_rico"
"327606301",71,"5.muy_rico"
"327608701",71,"5.muy_rico"
"327608801",71,"5.muy_rico"
"327610801",11,"4.rico"
"327610901",11,"5.muy_rico"
"327613501",11,"4.rico"
"327700601",11,"5.muy_rico"
"327701101",11,"3.medio"
"327701701",71,"5.muy_rico"
"327702101",11,"4.rico"
"327704101",71,"5.muy_rico"
"327707701",71,"5.muy_rico"
"327708601",11,"2.pobre"
"327710901",11,"4.rico"
"327712601",11,"3.medio"
"327800701",11,"5.muy_rico"
"327801601",11,"3.medio"
"327805601",11,"4.rico"
"327808701",11,"4.rico"
"327809201",11,"4.rico"
"327811001",11,"5.muy_rico"
"327814101",71,"4.rico"
"327817001",11,"4.rico"
"327900501",11,"3.medio"
"327903001",11,"3.medio"
"327903201",71,"4.rico"
"327905801",11,"4.rico"
"327908901",11,"4.rico"
"327909301",71,"4.rico"
"327910301",11,"5.muy_rico"
"327911901",71,"3.medio"
"327913701",11,"5.muy_rico"
"328000501",11,"5.muy_rico"
"328000601",11,"2.pobre"
"328001301",11,"1.muy_pobre"
"328002501",12,"1.muy_pobre"
"328002701",11,"2.pobre"
"328004601",11,"2.pobre"
"328006201",11,"2.pobre"
"328006301",11,"2.pobre"
"328007001",11,"3.medio"
"328010301",11,"2.pobre"
"328100701",11,"1.muy_pobre"
"328101801",11,"3.medio"
"328102001",11,"1.muy_pobre"
"328102901",11,"1.muy_pobre"
"328103301",11,"1.muy_pobre"
"328106001",11,"3.medio"
"328106401",11,"2.pobre"
"328108601",11,"2.pobre"
"328109801",11,"1.muy_pobre"
"328111001",11,"3.medio"
"328200101",61,"4.rico"
"328200201",61,"2.pobre"
"328202701",71,"3.medio"
"328203201",71,"2.pobre"
"328204101",61,"3.medio"
"328206001",61,"2.pobre"
"328206301",61,"3.medio"
"328207401",61,"2.pobre"
"328300601",61,"1.muy_pobre"
"328301501",71,"2.pobre"
"328302101",71,"2.pobre"
"328302501",71,"2.pobre"
"328303701",61,"2.pobre"
"328304101",71,"2.pobre"
"328304301",71,"2.pobre"
"328305901",61,"2.pobre"
"328306101",61,"2.pobre"
"328400201",71,"4.rico"
"328401001",11,"4.rico"
"328401701",11,"5.muy_rico"
"328404401",71,"5.muy_rico"
"328404501",11,"5.muy_rico"
"328404701",11,"4.rico"
"328409601",11,"3.medio"
"328411701",11,"4.rico"
"328500801",11,"1.muy_pobre"
"328501801",11,"1.muy_pobre"
"328501901",11,"2.pobre"
"328502501",11,"1.muy_pobre"
"328502701",11,"1.muy_pobre"
"328502901",11,"1.muy_pobre"
"328503501",11,"1.muy_pobre"
"328504601",11,"1.muy_pobre"
"328505401",11,"4.rico"
"328506101",11,"1.muy_pobre"
"328602501",71,"2.pobre"
"328603501",11,"2.pobre"
"328604101",11,"3.medio"
"328604801",11,"3.medio"
"328605301",11,"3.medio"
"328605501",11,"2.pobre"
"328605801",11,"3.medio"
"328606001",11,"3.medio"
"328607001",11,"2.pobre"
"328607101",11,"1.muy_pobre"
"328702301",11,"1.muy_pobre"
"328702401",11,"1.muy_pobre"
"328702501",11,"1.muy_pobre"
"328702601",11,"1.muy_pobre"
"328703001",43,"1.muy_pobre"
"328703201",11,"1.muy_pobre"
"328703301",11,"1.muy_pobre"
"328703401",11,"1.muy_pobre"
"328703601",11,"1.muy_pobre"
"328707001",11,"1.muy_pobre"
"328707401",11,"1.muy_pobre"
"328707901",11,"1.muy_pobre"
"328708401",11,"2.pobre"
"328800101",11,"1.muy_pobre"
"328800401",11,"1.muy_pobre"
"328800801",11,"1.muy_pobre"
"328801201",11,"1.muy_pobre"
"328801901",11,"1.muy_pobre"
"328802501",11,"2.pobre"
"328802901",71,"3.medio"
"328804401",11,"1.muy_pobre"
"328805601",11,"1.muy_pobre"
"328805901",11,"2.pobre"
"328806601",11,"1.muy_pobre"
"328807601",11,"1.muy_pobre"
"328808301",11,"1.muy_pobre"
"328808401",11,"1.muy_pobre"
"328903801",11,"1.muy_pobre"
"328903901",11,"1.muy_pobre"
"328904001",11,"1.muy_pobre"
"328904701",11,"1.muy_pobre"
"328904801",11,"1.muy_pobre"
"328910501",11,"1.muy_pobre"
"328910601",11,"1.muy_pobre"
"328910701",11,"1.muy_pobre"
"328910801",11,"1.muy_pobre"
"328914101",11,"1.muy_pobre"
"328914301",11,"1.muy_pobre"
"328914401",96,"1.muy_pobre"
"328914501",11,"1.muy_pobre"
"329001301",11,"1.muy_pobre"
"329001401",11,"1.muy_pobre"
"329001501",13,"1.muy_pobre"
"329001601",13,"1.muy_pobre"
"329001701",13,"1.muy_pobre"
"329003801",96,"1.muy_pobre"
"329003901",11,"1.muy_pobre"
"329004001",11,"1.muy_pobre"
"329004101",11,"1.muy_pobre"
"329007601",41,"1.muy_pobre"
"329007701",11,"1.muy_pobre"
"329007801",11,"1.muy_pobre"
"329007901",11,"1.muy_pobre"
"329008001",11,"1.muy_pobre"
"329104101",11,"1.muy_pobre"
"329104201",11,"1.muy_pobre"
"329104401",11,"1.muy_pobre"
"329104501",11,"1.muy_pobre"
"329104601",11,"1.muy_pobre"
"329106101",11,"1.muy_pobre"
"329106401",11,"1.muy_pobre"
"329106501",11,"1.muy_pobre"
"329109901",11,"1.muy_pobre"
"329110001",96,"1.muy_pobre"
"329110101",11,"1.muy_pobre"
"329110201",11,"1.muy_pobre"
"329110301",11,"1.muy_pobre"
"329200201",11,"1.muy_pobre"
"329200801",11,"1.muy_pobre"
"329201401",11,"2.pobre"
"329202101",11,"1.muy_pobre"
"329202701",11,"1.muy_pobre"
"329203601",11,"2.pobre"
"329204401",11,"1.muy_pobre"
"329204701",11,"2.pobre"
"329204801",11,"1.muy_pobre"
"329205301",12,"2.pobre"
"329205601",11,"1.muy_pobre"
"329206501",11,"1.muy_pobre"
"329206901",11,"1.muy_pobre"
"329207601",11,"2.pobre"
"329302501",11,"4.rico"
"329302601",11,"4.rico"
"329303501",11,"5.muy_rico"
"329308001",12,"2.pobre"
"329313701",11,"3.medio"
