"cuestionario_individual_id","cuestionario_hogar_id","estado_entrevista","region","tipo_de_residencia"
"007403701  2","7403701",1,"Ancash","urbano"
"007403701  5","7403701",1,"Ancash","urbano"
"007406501  2","7406501",1,"Ancash","urbano"
"007408201  3","7408201",1,"Ancash","urbano"
"007408201  5","7408201",1,"Ancash","urbano"
"007408301  2","7408301",1,"Ancash","urbano"
"007416401  7","7416401",1,"Ancash","urbano"
"007416401  9","7416401",1,"Ancash","urbano"
"007504801  4","7504801",1,"Ancash","urbano"
"007506001  1","7506001",1,"Ancash","urbano"
"007506701  3","7506701",1,"Ancash","urbano"
"007506701  7","7506701",1,"Ancash","urbano"
"007511101  3","7511101",1,"Ancash","urbano"
"007512801  3","7512801",1,"Ancash","urbano"
"007514001  2","7514001",1,"Ancash","urbano"
"007600701  2","7600701",1,"Ancash","urbano"
"007600701  3","7600701",1,"Ancash","urbano"
"007601601  4","7601601",1,"Ancash","urbano"
"007602601  3","7602601",1,"Ancash","urbano"
"007604901  4","7604901",1,"Ancash","urbano"
"007606201  1","7606201",1,"Ancash","urbano"
"007610401  2","7610401",1,"Ancash","urbano"
"007610601  2","7610601",1,"Ancash","urbano"
"007701901  2","7701901",1,"Ancash","urbano"
"007703001  2","7703001",1,"Ancash","urbano"
"007703001  4","7703001",1,"Ancash","urbano"
"007704501  1","7704501",1,"Ancash","urbano"
"007704501  3","7704501",1,"Ancash","urbano"
"007704501  4","7704501",1,"Ancash","urbano"
"007707701  1","7707701",1,"Ancash","urbano"
"007707701  4","7707701",1,"Ancash","urbano"
"007708001  3","7708001",1,"Ancash","urbano"
"007708601  3","7708601",1,"Ancash","urbano"
"007709801  2","7709801",1,"Ancash","urbano"
"007711101  5","7711101",1,"Ancash","urbano"
"007802301  1","7802301",1,"Ancash","urbano"
"007803401  2","7803401",1,"Ancash","urbano"
"007803401  3","7803401",1,"Ancash","urbano"
"007804601  2","7804601",1,"Ancash","urbano"
"007812701  4","7812701",1,"Ancash","urbano"
"007812701  5","7812701",1,"Ancash","urbano"
"007813201  2","7813201",1,"Ancash","urbano"
"007813501  2","7813501",1,"Ancash","urbano"
"007813601  2","7813601",1,"Ancash","urbano"
"007816901  2","7816901",1,"Ancash","urbano"
"008002301  2","8002301",1,"Ancash","urbano"
"008006401  2","8006401",1,"Ancash","urbano"
"008006401  3","8006401",1,"Ancash","urbano"
"008007601  1","8007601",1,"Ancash","urbano"
"008007601  3","8007601",1,"Ancash","urbano"
"008012401  2","8012401",1,"Ancash","urbano"
"008013201  2","8013201",1,"Ancash","urbano"
"008500701  2","8500701",1,"Ancash","urbano"
"008502401  2","8502401",1,"Ancash","urbano"
"008506301  1","8506301",1,"Ancash","urbano"
"008506301  2","8506301",1,"Ancash","urbano"
"008507301  2","8507301",1,"Ancash","urbano"
"008507501  2","8507501",1,"Ancash","urbano"
"008508401  1","8508401",1,"Ancash","urbano"
"008510201  1","8510201",1,"Ancash","urbano"
"008512001  1","8512001",1,"Ancash","urbano"
"008700602  1","8700602",1,"Ancash","urbano"
"008700602  3","8700602",1,"Ancash","urbano"
"008700602  4","8700602",1,"Ancash","urbano"
"008700603  1","8700603",1,"Ancash","urbano"
"008700604  2","8700604",1,"Ancash","urbano"
"008702601  2","8702601",1,"Ancash","urbano"
"008705801  3","8705801",1,"Ancash","urbano"
"008705801  5","8705801",1,"Ancash","urbano"
"008705801  7","8705801",1,"Ancash","urbano"
"008707401  3","8707401",1,"Ancash","urbano"
"008707401  7","8707401",1,"Ancash","urbano"
"008707401  9","8707401",1,"Ancash","urbano"
"008707401 12","8707401",1,"Ancash","urbano"
"008710201  1","8710201",1,"Ancash","urbano"
"008710201  2","8710201",1,"Ancash","urbano"
"008710801  2","8710801",1,"Ancash","urbano"
"008715001  2","8715001",1,"Ancash","urbano"
"008716201  2","8716201",1,"Ancash","urbano"
"008801001  2","8801001",1,"Ancash","urbano"
"008801701  3","8801701",1,"Ancash","urbano"
"008803601  3","8803601",1,"Ancash","urbano"
"008805301  2","8805301",1,"Ancash","urbano"
"008805301  3","8805301",1,"Ancash","urbano"
"008806001  3","8806001",1,"Ancash","urbano"
"008806501  2","8806501",1,"Ancash","urbano"
"008806501  3","8806501",1,"Ancash","urbano"
"008809601  2","8809601",1,"Ancash","urbano"
"009102201  6","9102201",1,"Ancash","urbano"
"009102201  9","9102201",1,"Ancash","urbano"
"009103601  1","9103601",1,"Ancash","urbano"
"009108201  2","9108201",1,"Ancash","urbano"
"009110701  2","9110701",1,"Ancash","urbano"
"009200401  2","9200401",1,"Ancash","urbano"
"009200601  2","9200601",1,"Ancash","urbano"
"009204901  2","9204901",1,"Ancash","urbano"
"009205501  2","9205501",1,"Ancash","urbano"
"009207301  1","9207301",1,"Ancash","urbano"
"009207301  3","9207301",1,"Ancash","urbano"
"009207801  2","9207801",1,"Ancash","urbano"
"009208101  2","9208101",1,"Ancash","urbano"
"009301601  1","9301601",1,"Ancash","urbano"
"009301901  2","9301901",1,"Ancash","urbano"
"009301901  5","9301901",1,"Ancash","urbano"
"009302201  2","9302201",1,"Ancash","urbano"
"009302201  3","9302201",1,"Ancash","urbano"
"009302301  2","9302301",1,"Ancash","urbano"
"009304401  2","9304401",1,"Ancash","urbano"
"009305901  2","9305901",1,"Ancash","urbano"
"009308801  4","9308801",1,"Ancash","urbano"
"009400701  2","9400701",1,"Ancash","urbano"
"009400901  2","9400901",1,"Ancash","urbano"
"009400901  3","9400901",1,"Ancash","urbano"
"009403201  2","9403201",1,"Ancash","urbano"
"009403201  4","9403201",1,"Ancash","urbano"
"009404901  2","9404901",1,"Ancash","urbano"
"009404901  3","9404901",1,"Ancash","urbano"
"009405101  1","9405101",1,"Ancash","urbano"
"009406301  1","9406301",1,"Ancash","urbano"
"009407101  3","9407101",1,"Ancash","urbano"
"009602801  2","9602801",1,"Ancash","rural"
"009602901  2","9602901",1,"Ancash","rural"
"009603101  2","9603101",1,"Ancash","rural"
"009608101  2","9608101",1,"Ancash","rural"
"009608201  2","9608201",1,"Ancash","rural"
"009608301  1","9608301",1,"Ancash","rural"
"009608401  2","9608401",1,"Ancash","rural"
"009608401  5","9608401",1,"Ancash","rural"
"009614601  3","9614601",1,"Ancash","rural"
"009614701  2","9614701",1,"Ancash","rural"
"009614801  1","9614801",1,"Ancash","rural"
"009802001  2","9802001",1,"Ancash","rural"
"009802101  2","9802101",1,"Ancash","rural"
"009802101  3","9802101",1,"Ancash","rural"
"009802401  2","9802401",1,"Ancash","rural"
"009802501  2","9802501",1,"Ancash","rural"
"009805101  3","9805101",1,"Ancash","rural"
"009805101  6","9805101",1,"Ancash","rural"
"009805201  2","9805201",1,"Ancash","rural"
"009805801  4","9805801",1,"Ancash","rural"
"009810001  2","9810001",1,"Ancash","rural"
"009810301  2","9810301",1,"Ancash","rural"
"009810301  3","9810301",1,"Ancash","rural"
"009901801  2","9901801",1,"Ancash","rural"
"009902701  2","9902701",1,"Ancash","rural"
"009903101  2","9903101",1,"Ancash","rural"
"009903101  4","9903101",1,"Ancash","rural"
"009903601  2","9903601",1,"Ancash","rural"
"009904301  2","9904301",1,"Ancash","rural"
"009906201  2","9906201",1,"Ancash","rural"
"009906401  2","9906401",1,"Ancash","rural"
"009906801  2","9906801",1,"Ancash","rural"
"009907801  2","9907801",1,"Ancash","rural"
"009907801  3","9907801",1,"Ancash","rural"
"009908801  2","9908801",1,"Ancash","rural"
"009908801  3","9908801",1,"Ancash","rural"
"009908801  4","9908801",1,"Ancash","rural"
"009909401  1","9909401",1,"Ancash","rural"
"009909801  2","9909801",1,"Ancash","rural"
"009910501  1","9910501",1,"Ancash","rural"
"010000601  2","10000601",1,"Ancash","rural"
"010000701  2","10000701",1,"Ancash","rural"
"010000801  1","10000801",1,"Ancash","rural"
"010000901  2","10000901",1,"Ancash","rural"
"010001001  2","10001001",1,"Ancash","rural"
"010001001  3","10001001",1,"Ancash","rural"
"010002201  2","10002201",1,"Ancash","rural"
"010002201  3","10002201",1,"Ancash","rural"
"010002301  3","10002301",1,"Ancash","rural"
"010002901  4","10002901",1,"Ancash","rural"
"010004701  2","10004701",1,"Ancash","rural"
"010004701  4","10004701",1,"Ancash","rural"
"010005701  2","10005701",1,"Ancash","rural"
"010005701  3","10005701",1,"Ancash","rural"
"010005901  2","10005901",1,"Ancash","rural"
"010101701  1","10101701",1,"Ancash","rural"
"010101701  2","10101701",1,"Ancash","rural"
"010101801  2","10101801",1,"Ancash","rural"
"010101801  3","10101801",1,"Ancash","rural"
"010103401  4","10103401",1,"Ancash","rural"
"010103501  1","10103501",1,"Ancash","rural"
"010103601  3","10103601",1,"Ancash","rural"
"010103601  4","10103601",1,"Ancash","rural"
"010105501  2","10105501",1,"Ancash","rural"
"010105601  2","10105601",1,"Ancash","rural"
"010105601  3","10105601",1,"Ancash","rural"
"010105601  4","10105601",1,"Ancash","rural"
"010105801  2","10105801",1,"Ancash","rural"
"010108501  2","10108501",1,"Ancash","rural"
"010108501  3","10108501",1,"Ancash","rural"
"010108601  2","10108601",1,"Ancash","rural"
"010108601  4","10108601",1,"Ancash","rural"
"010303601  3","10303601",1,"Ancash","rural"
"010303601  4","10303601",1,"Ancash","rural"
"010303901  2","10303901",1,"Ancash","rural"
"010304201  2","10304201",1,"Ancash","rural"
"010304201  3","10304201",1,"Ancash","rural"
"010304201  4","10304201",1,"Ancash","rural"
"010304201  5","10304201",1,"Ancash","rural"
"010304901  2","10304901",1,"Ancash","rural"
"010306501  2","10306501",1,"Ancash","rural"
"010306501  3","10306501",1,"Ancash","rural"
"010306601  1","10306601",1,"Ancash","rural"
"010307001  1","10307001",1,"Ancash","rural"
"010307101  3","10307101",1,"Ancash","rural"
"010403901  2","10403901",1,"Ancash","rural"
"010404101  2","10404101",1,"Ancash","rural"
"010404201  4","10404201",1,"Ancash","rural"
"010404201  6","10404201",1,"Ancash","rural"
"010404301  2","10404301",1,"Ancash","rural"
"010404901  2","10404901",1,"Ancash","rural"
"010405001  2","10405001",1,"Ancash","rural"
"010405101  5","10405101",1,"Ancash","rural"
"010405401  3","10405401",1,"Ancash","rural"
"010408401  2","10408401",1,"Ancash","rural"
"010408401  3","10408401",1,"Ancash","rural"
"010408501  4","10408501",1,"Ancash","rural"
"010408701  2","10408701",1,"Ancash","rural"
"010600101  2","10600101",1,"Ancash","rural"
"010600101  3","10600101",1,"Ancash","rural"
"010600201  2","10600201",1,"Ancash","rural"
"010600301  2","10600301",1,"Ancash","rural"
"010600501  3","10600501",1,"Ancash","rural"
"010604901  1","10604901",1,"Ancash","rural"
"010605201  1","10605201",1,"Ancash","rural"
"010605301  3","10605301",1,"Ancash","rural"
"010606001  1","10606001",1,"Ancash","rural"
"010606101  2","10606101",1,"Ancash","rural"
"010606201  2","10606201",1,"Ancash","rural"
"010700101  1","10700101",1,"Ancash","rural"
"010700401  1","10700401",1,"Ancash","rural"
"010700501  2","10700501",1,"Ancash","rural"
"010707701  2","10707701",1,"Ancash","rural"
"010707901  2","10707901",1,"Ancash","rural"
"010707901  3","10707901",1,"Ancash","rural"
"010708001  2","10708001",1,"Ancash","rural"
"010710701  1","10710701",1,"Ancash","rural"
"010710701  2","10710701",1,"Ancash","rural"
"010710801  2","10710801",1,"Ancash","rural"
"010710901  1","10710901",1,"Ancash","rural"
"010711001  1","10711001",1,"Ancash","rural"
"010900201  2","10900201",1,"Ancash","rural"
"010900301  2","10900301",1,"Ancash","rural"
"010900501  2","10900501",1,"Ancash","rural"
"010902401  2","10902401",1,"Ancash","rural"
"010902601  2","10902601",1,"Ancash","rural"
"010902601  3","10902601",1,"Ancash","rural"
"010903001  2","10903001",1,"Ancash","rural"
"010903001  6","10903001",1,"Ancash","rural"
"010903101  2","10903101",1,"Ancash","rural"
"010903101  5","10903101",1,"Ancash","rural"
"010903201  2","10903201",1,"Ancash","rural"
"010903401  2","10903401",1,"Ancash","rural"
"010903501  2","10903501",1,"Ancash","rural"
"011000101  2","11000101",1,"Ancash","rural"
"011000101  4","11000101",1,"Ancash","rural"
"011000301  2","11000301",1,"Ancash","rural"
"011000401  2","11000401",1,"Ancash","rural"
"011000501  2","11000501",1,"Ancash","rural"
"011000501  5","11000501",1,"Ancash","rural"
"011000501  6","11000501",1,"Ancash","rural"
"011002001  2","11002001",1,"Ancash","rural"
"011005401  2","11005401",1,"Ancash","rural"
"011007501  2","11007501",1,"Ancash","rural"
"011009501  2","11009501",1,"Ancash","rural"
"011010901  1","11010901",1,"Ancash","rural"
"011010901  2","11010901",1,"Ancash","rural"
"011010901  3","11010901",1,"Ancash","rural"
"011011101  2","11011101",1,"Ancash","rural"
"011011101  3","11011101",1,"Ancash","rural"
"011012301  2","11012301",1,"Ancash","rural"
"011012801  2","11012801",1,"Ancash","rural"
"011012801  3","11012801",1,"Ancash","rural"
"011100101  1","11100101",1,"Ancash","rural"
"011100101  2","11100101",1,"Ancash","rural"
"011100601  2","11100601",1,"Ancash","rural"
"011100901  2","11100901",1,"Ancash","rural"
"011101801  1","11101801",1,"Ancash","rural"
"011101801  2","11101801",1,"Ancash","rural"
"011103801  3","11103801",1,"Ancash","rural"
"011103901  2","11103901",1,"Ancash","rural"
"011104001  2","11104001",1,"Ancash","rural"
"011202901  2","11202901",1,"Ancash","rural"
"011203101  3","11203101",1,"Ancash","rural"
"011203301  2","11203301",1,"Ancash","rural"
"011203401  2","11203401",1,"Ancash","rural"
"011203701  2","11203701",1,"Ancash","rural"
"011203801  2","11203801",1,"Ancash","rural"
"011204001  2","11204001",1,"Ancash","rural"
"011204201  2","11204201",1,"Ancash","rural"
"011206001  2","11206001",1,"Ancash","rural"
"011206601  2","11206601",1,"Ancash","rural"
"011206701  5","11206701",1,"Ancash","rural"
"011301301  2","11301301",1,"Ancash","rural"
"011302001  2","11302001",1,"Ancash","rural"
"011302501  2","11302501",1,"Ancash","rural"
"011302901  2","11302901",1,"Ancash","rural"
"011302901  5","11302901",1,"Ancash","rural"
"011303601  1","11303601",1,"Ancash","rural"
"011303801  2","11303801",1,"Ancash","rural"
"011303801  4","11303801",1,"Ancash","rural"
"011305101  2","11305101",1,"Ancash","rural"
"011305101  3","11305101",1,"Ancash","rural"
"011306101  1","11306101",1,"Ancash","rural"
"011600101  2","11600101",1,"Apurimac","urbano"
"011601501  1","11601501",1,"Apurimac","urbano"
"011603401  1","11603401",1,"Apurimac","urbano"
"011606601  2","11606601",1,"Apurimac","urbano"
"011608101  1","11608101",1,"Apurimac","urbano"
"011608101  2","11608101",1,"Apurimac","urbano"
"011610301  1","11610301",1,"Apurimac","urbano"
"011610601  2","11610601",1,"Apurimac","urbano"
"011611601  2","11611601",1,"Apurimac","urbano"
"011700901  2","11700901",1,"Apurimac","urbano"
"011702701  2","11702701",1,"Apurimac","urbano"
"011702901  1","11702901",1,"Apurimac","urbano"
"011702901  2","11702901",1,"Apurimac","urbano"
"011704901  2","11704901",1,"Apurimac","urbano"
"011704901  3","11704901",1,"Apurimac","urbano"
"011706401  1","11706401",1,"Apurimac","urbano"
"011709801  1","11709801",1,"Apurimac","urbano"
"011709801  3","11709801",1,"Apurimac","urbano"
"011710301  1","11710301",1,"Apurimac","urbano"
"011710301  3","11710301",1,"Apurimac","urbano"
"011710301  5","11710301",1,"Apurimac","urbano"
"011710301  6","11710301",1,"Apurimac","urbano"
"011710301  8","11710301",1,"Apurimac","urbano"
"011710801  2","11710801",1,"Apurimac","urbano"
"011901701  1","11901701",1,"Apurimac","urbano"
"011903001  1","11903001",1,"Apurimac","urbano"
"011903701  2","11903701",1,"Apurimac","urbano"
"011904401  2","11904401",1,"Apurimac","urbano"
"011909501  1","11909501",1,"Apurimac","urbano"
"011911801  2","11911801",1,"Apurimac","urbano"
"012005301  1","12005301",1,"Apurimac","urbano"
"012005401  1","12005401",1,"Apurimac","urbano"
"012007801  1","12007801",1,"Apurimac","urbano"
"012007801  4","12007801",1,"Apurimac","urbano"
"012007801  5","12007801",1,"Apurimac","urbano"
"012009401  2","12009401",1,"Apurimac","urbano"
"012009901  2","12009901",1,"Apurimac","urbano"
"012010201  2","12010201",1,"Apurimac","urbano"
"012100301  2","12100301",1,"Apurimac","urbano"
"012100301  6","12100301",1,"Apurimac","urbano"
"012108901  1","12108901",1,"Apurimac","urbano"
"012110101  2","12110101",1,"Apurimac","urbano"
"012115901  2","12115901",1,"Apurimac","urbano"
"012118601  2","12118601",1,"Apurimac","urbano"
"012119501  1","12119501",1,"Apurimac","urbano"
"012119601  1","12119601",1,"Apurimac","urbano"
"012119601  2","12119601",1,"Apurimac","urbano"
"012503001  2","12503001",1,"Apurimac","urbano"
"012503001  3","12503001",1,"Apurimac","urbano"
"012504101  2","12504101",1,"Apurimac","urbano"
"012504101  3","12504101",1,"Apurimac","urbano"
"012505901  1","12505901",1,"Apurimac","urbano"
"012507701  2","12507701",1,"Apurimac","urbano"
"012508701  2","12508701",1,"Apurimac","urbano"
"012508901  3","12508901",1,"Apurimac","urbano"
"012508901  6","12508901",1,"Apurimac","urbano"
"012511701  2","12511701",1,"Apurimac","urbano"
"012513601  2","12513601",1,"Apurimac","urbano"
"012513601  5","12513601",1,"Apurimac","urbano"
"012600701  1","12600701",1,"Apurimac","urbano"
"012600701  3","12600701",1,"Apurimac","urbano"
"012600701  4","12600701",1,"Apurimac","urbano"
"012603301  1","12603301",1,"Apurimac","urbano"
"012606201  2","12606201",1,"Apurimac","urbano"
"012606701  5","12606701",1,"Apurimac","urbano"
"012608701  2","12608701",1,"Apurimac","urbano"
"012609601  3","12609601",1,"Apurimac","urbano"
"012609601  5","12609601",1,"Apurimac","urbano"
"012610501  2","12610501",1,"Apurimac","urbano"
"012610501  4","12610501",1,"Apurimac","urbano"
"012701301  2","12701301",1,"Apurimac","urbano"
"012704601  2","12704601",1,"Apurimac","urbano"
"012707701  2","12707701",1,"Apurimac","urbano"
"012709201  3","12709201",1,"Apurimac","urbano"
"012710101  2","12710101",1,"Apurimac","urbano"
"012710101  3","12710101",1,"Apurimac","urbano"
"012710101  4","12710101",1,"Apurimac","urbano"
"012710501  1","12710501",1,"Apurimac","urbano"
"012712301  1","12712301",1,"Apurimac","urbano"
"012712301  3","12712301",1,"Apurimac","urbano"
"013100301  2","13100301",1,"Apurimac","urbano"
"013100501  2","13100501",1,"Apurimac","urbano"
"013101001  1","13101001",1,"Apurimac","urbano"
"013101101  1","13101101",1,"Apurimac","urbano"
"013101101  4","13101101",1,"Apurimac","urbano"
"013104801  1","13104801",1,"Apurimac","urbano"
"013105401  1","13105401",1,"Apurimac","urbano"
"013105401  4","13105401",1,"Apurimac","urbano"
"013107401  2","13107401",1,"Apurimac","urbano"
"013109501  2","13109501",1,"Apurimac","urbano"
"013111701  2","13111701",1,"Apurimac","urbano"
"013112201  1","13112201",1,"Apurimac","urbano"
"013112201  2","13112201",1,"Apurimac","urbano"
"013112201  3","13112201",1,"Apurimac","urbano"
"013200801  2","13200801",1,"Apurimac","urbano"
"013200801  4","13200801",1,"Apurimac","urbano"
"013200801  7","13200801",1,"Apurimac","urbano"
"013201301  2","13201301",1,"Apurimac","urbano"
"013202001  2","13202001",1,"Apurimac","urbano"
"013202001  5","13202001",1,"Apurimac","urbano"
